,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
12,2014-03-22,0.09600046671698097,18.44020512820513,53.908433333333335,35.568705882352944,46.834666666666664,,,39.656749999999995,35.13360377358491,,,4.044333333333333,,,-0.6,0.0,5.8,63.083335051831504,
16968,2014-03-23,0.0664366525273635,20.442762845849803,52.610229508196724,15.02747619047619,79.81200000000001,,,25.400750000000002,36.44881081081081,,,,,,-0.6,0.2,6.0,50.22655368255358,
16983,2014-03-24,0.08183477959828252,14.180410041841004,58.375983193277314,51.67622222222222,43.422450000000005,,,48.785999999999994,38.02468,42.0058,,,,,-1.0,0.25,6.5,63.687406093336,
17007,2014-03-25,0.0869440958385846,16.176132258064516,46.409025,,75.50319999999999,,,65.98717391304348,45.10361538461538,44.531,,,,1.0,-0.25,0.0,5.75,74.74486363205042,1.0
17031,2014-03-26,0.13618336177266901,10.119593333333334,41.92915315315316,51.7605,6.048,,,40.407425531914896,37.70046428571429,17.364833333333333,,,,1.0,-0.2,1.0,7.0,53.655049751053994,1.0
17055,2014-03-27,0.08024686578120244,7.627828685258964,66.86932167832168,245.311,25.930666666666667,,,14.099,47.761294117647054,1.008,,,,1.0,-1.0,0.8,6.6,70.91610170757703,
17077,2014-03-28,0.0696839987353426,24.26557037037037,61.05937606837607,80.964,74.455,,,44.163714285714285,51.711217391304345,,4.612666666666667,,,1.0,-0.4,0.6,6.2,64.92133148467344,
17101,2014-03-29,0.16564287093948113,17.900363636363636,34.32164814814815,5.725,14.096454545454547,,,8.357,164.2882,,,,,1.0,-0.25,1.25,8.0,37.10007935100133,1.0
17125,2014-03-30,0.009551822310687779,446.00315254237285,26.012150000000002,,,,,6.0715,,,,,,1.0,-1.0,1.0,6.5,55.54725001255673,
17139,2014-03-31,0.0465551757426134,36.381787234042555,49.61195238095239,,,,,7.867400000000001,,,,,,1.0,-0.25,0.75,6.75,51.55021666288374,1.0
17163,2014-04-01,0.0520055667194414,9.366178571428572,11.89,,,,,8.0404,32.446,,,,,,0.0,0.4,6.2,20.518285705929717,
17187,2014-04-02,0.06348750312481978,36.90116666666667,32.1526,,,,,7.0335,35.866,,,,,,-1.0,1.0,7.0,24.37103122472763,
17211,2014-04-03,0.06938709391802698,27.34462711864407,33.99981818181818,,8.059,,,11.317666666666668,46.582,,,,,,-0.5,1.0,7.333333333333333,59.316474986076415,
17235,2014-04-04,0.0038194444444444413,14.95775,18.144,,,,,7.868250000000001,,,,,,,-1.0,1.0,7.5,30.75409996509551,
17259,2014-04-05,0.016678436911487748,29.336407407407407,107.92914285714286,,,,3.011,13.339400000000001,19.82,,,,,,-1.6,0.6,7.4,41.27497223350737,
17283,2014-04-06,0.029015236037917946,34.645595744680854,422.559625,,,,,8.944799999999999,18.279166666666665,,,,,1.0,-1.0,1.0,7.4,31.584675008058532,
17307,2014-04-07,0.008827357154755954,7.478833333333333,17.771166666666666,,,,,14.0995,44.647999999999996,,,,,,-0.2,1.0,7.0,28.966526320106112,1.0
17331,2014-04-08,0.03959208683473389,1089.8345135135135,22.494,,,,,9.4816,,,,,,1.0,-0.2,0.8,6.8,18.869041641553242,
17355,2014-04-09,0.11708683473389359,28.365645161290324,23.79657142857143,,,,,7.603,13.054,,,,,,0.3333333333333333,1.0,8.0,52.30200002306986,
17379,2014-04-10,0.052010804321728686,30.39803448275862,18.882,,,,,7.721666666666667,29.299,,,,,,-0.3333333333333333,1.0,6.666666666666667,36.803521716076375,
17403,2014-04-11,0.02613795518207282,150.69492307692306,19.197,,,,,12.3246,22.140666666666664,,,,,1.0,1.0,1.0,7.75,23.039250006278365,
17427,2014-04-12,0.06368182159869594,11.71025,,,,,,11.1195,,,,,,,0.0,1.0,7.5,19.33116670449575,
17451,2014-04-13,0.0,14.8475,,,,,,,,,,,,,,,,14.86149990558625,
17475,2014-04-14,0.006666666666666667,12.042142857142858,40.208,,,,,489.8525,,,,,,,0.0,1.0,7.5,29.798000010577127,
17499,2014-04-15,0.0018079959256429832,140.9475,52.448,,,,,5.6786,5.162,,,,,,-1.0,0.3333333333333333,6.0,20.112624987959865,
17523,2014-04-16,0.05852007469654529,140.48523684210528,13.135,,,,,13.815999999999999,,,,,,,0.5,0.25,6.0,24.766200002034502,
17547,2014-04-17,0.05316001400560228,281.6603260869565,16.80366666666667,,,,38.771499999999996,17.1232,18.177,,,,,,0.0,0.4,6.2,32.05635998725893,1.0
17571,2014-04-18,0.020833333333333308,12.873125,19.6065,,,,,14.209999999999999,,,,,,,-1.0,0.0,6.5,35.56833338737487,
17595,2014-04-19,0.0017390289449112958,7.762529411764706,15.6214,,,,,12.0945,,,,,,,0.25,1.0,6.75,25.898600029945374,1.0
17619,2014-04-20,0.00799778244631186,15.38757142857143,70.651,,,169.699,,12.600750000000001,,,,,,,-1.0,0.5,7.5,61.65978574752804,1.0
17642,2014-04-21,0.04212783797729616,74.63476,80.62325,,,,,8.30025,18.149,,,,,1.0,0.25,1.0,7.0,35.10982350742118,
17666,2014-04-22,0.007632545771931953,43.5039,17.79325,,,,,8.4628,99.483,,,,,1.0,-0.4,0.6,7.0,27.99696153860825,1.0
17690,2014-04-23,0.04466630042821724,14.370972222222223,12.69575,,,,,15.460666666666668,14.192,47.435,,,,,-1.0,0.3333333333333333,7.0,28.588000007297673,
17714,2014-04-24,0.06470588235294111,14.198777777777778,18.9125,,,,32.423,16.636000000000003,,23.5665,,,,,0.3333333333333333,1.0,7.333333333333333,34.45627778106267,
17738,2014-04-25,0.005905695611577958,73.53940740740741,26.921894736842106,,,,,14.6872,,,,,,,0.8,1.4,8.0,38.36571426618669,
17762,2014-04-26,0.1334975369458128,854.7655454545453,29.208,,,,,15.087,,,,,,,-1.0,1.0,8.0,26.35128576414927,1.0
17785,2014-04-27,0.003124999999999996,16.68692857142857,32.5406,,,,,14.169666666666666,,,,,,,0.0,1.0,7.666666666666667,73.19016667207096,
17807,2014-04-28,0.0,14.011500000000002,,,,,,,,,,,,1.0,,,,18.866000096003233,
17831,2014-04-29,0.0037037037037037,13.3476,13.621500000000001,,,,,4.567,,,,,,,,,,28.41849998633066,
17855,2014-04-30,0.05674603174603173,12.116666666666667,8.086,,,,,9.246,,,,,,,1.0,1.0,7.0,19.11533334520128,
17879,2014-05-01,0.08296407075071079,10.266461538461538,,,,,,10.236666666666666,179.511,,,,,,0.0,0.5,6.0,37.851125001907334,
17903,2014-05-02,0.0125,9.63476,7.036,,,,,12.849499999999999,,,,,,,0.3333333333333333,1.0,6.666666666666667,22.174461548144993,
17927,2014-05-03,0.0038194444444444413,14.81930303030303,19.580000000000002,,,,,13.2584,21.135,,,,,,0.2,1.0,6.8,34.709700012207044,
17951,2014-05-04,0.0006944444444444417,11.022052631578948,14.7565,,,,,10.905199999999999,31.135,,,,,,0.0,0.8,6.8,23.60920003255207,
17972,2014-05-05,0.006493506493506493,587.25675,17.386285714285716,,,,,7.563,,,,,,,-1.0,1.0,7.0,39.96620006561278,
136646,2014-02-23,,,,,,,,,,,,,,1.0,,,,,
136650,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
136690,2014-03-02,,,,,,,,,,,,,,1.0,,,,,1.0
136695,2014-03-04,,,,,,,,,,,,,,1.0,,,,,1.0
136724,2014-03-08,,,,,,,,,,,,,,,,,,,
136735,2014-03-09,,,,,,,,,,,,,,,,,,,
19738,2014-05-06,,,,,,,,,,,,,,,,,,,
19762,2014-05-07,,,,,,,,,,,,,,,,,,,
19786,2014-05-08,,,,,,,,,,,,,,,,,,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
