,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
12,2014-03-22,0.1927695875539844,32.6534262295082,107.2595806451613,277.75966666666665,,,,23.9475,58.95165217391304,21.57466666666667,,17.126,,,0.4,0.8,7.4,67.94000000845297,
16968,2014-03-23,0.07009270190040377,32.87578082191781,62.44128888888889,107.28045,,,,7.0372,51.80806666666667,16.905250000000002,,,,,0.8,0.8,7.4,88.28912902262907,1.0
16983,2014-03-24,0.16940873829279451,10.46635294117647,21.261043859649124,80.2191111111111,,,,7.2388,67.10884210526315,43.132437499999995,,14.046333333333331,,1.0,0.6666666666666666,0.6666666666666666,7.0,94.87572222285804,
17007,2014-03-25,0.06202266865015754,4.04125,33.922552631578945,179.1651,,,269.322,6.775,54.957840000000004,,,4.933,,,0.5,1.0,7.5,66.00220754011623,
17031,2014-03-26,0.06853709704220674,5.597953703703703,25.863515151515152,180.59070588235295,,,,18.81983333333333,31.938739130434783,,,21.36275,,1.0,0.2,0.8,7.2,83.2896588409649,
17055,2014-03-27,0.0906331678707439,6.989273684210526,97.80302,145.4567142857143,,,,9.0424,28.85596153846154,43.86116666666666,,,,,0.4,0.6,7.2,86.94226867761184,
17077,2014-03-28,0.2510368299862318,5.23,52.57932,158.2028,,,30.121,25.520125,36.2940625,17.36578947368421,,,,1.0,0.6,1.0,7.2,95.25470707874098,
17101,2014-03-29,0.2092882156846513,4.6965079365079365,20.083,280.057,21.08,,,9.0308,40.85629032258065,16.28725,,,,1.0,0.6,0.6,6.8,47.07072132532714,1.0
17125,2014-03-30,0.008333333333333331,9.386166666666666,18.05594117647059,,,,,8.07475,112.483,59.765,,,,,1.0,1.0,8.0,39.43559997876488,
17139,2014-03-31,0.09798605176533887,5.832858695652175,27.675290909090908,186.41680000000002,,,,38.74973333333333,131.91438095238095,482.03570588235294,,26.271,,,0.5,1.0,7.25,100.61508623073838,
17163,2014-04-01,0.146776392180804,8.697636363636363,48.01995238095238,131.946,,,60.74846153846154,42.71171428571428,50.590181818181826,34.44525,,4.6585,,1.0,0.6,1.0,7.4,49.477245623605306,1.0
17187,2014-04-02,0.09017666475035048,11.27637,17.474977777777777,114.53853333333333,,,55.59799999999999,20.887777777777778,54.059185185185186,18.81925,,11.867666666666667,,1.0,0.25,0.75,7.5,83.16579774792271,
17211,2014-04-03,0.12420343137254904,15.125808510638299,37.80236507936508,109.75904761904762,,,36.243,22.7182,46.774354838709684,14.266444444444444,,20.074,,1.0,0.2,1.0,7.2,88.19870589480678,1.0
17235,2014-04-04,0.15983601774042955,3.9234264705882356,17.831875,189.50529999999998,,,22.352999999999998,8.8764,39.766275862068966,,,,,1.0,-0.6,0.8,7.0,66.88633826199698,1.0
17259,2014-04-05,0.18913979786829993,4.263105263157894,43.160333333333334,194.628,,,,6.195142857142857,39.9056,5.281,,,,1.0,0.2,1.0,7.0,63.47397016055548,1.0
17283,2014-04-06,0.03688805922779405,5.684576923076923,25.78896153846154,303.94416666666666,,,,11.247222222222222,53.81699999999999,,,,,,0.25,1.25,7.25,134.25399998256142,1.0
17307,2014-04-07,0.04899951284861772,4.286205128205128,29.23790625,291.21799999999996,,,,7.731000000000001,102.56616666666667,,,,,,1.0,1.0,7.0,247.23345715659,
17331,2014-04-08,0.02606539516633098,19.36305511811024,29.26073076923077,182.5086923076923,,,301.67266666666666,8.052833333333334,29.650510638297874,28.2706,25.867125,16.049,,1.0,0.4,1.0,7.0,92.93240350380282,1.0
17355,2014-04-09,0.10923143184508001,7.904750000000001,15.8705,83.82632692307692,,,54.02885714285714,15.287833333333333,58.09671428571429,7.18318918918919,,4.031,,,0.25,1.0,7.0,41.70604347590334,
17379,2014-04-10,0.10077388350248441,7.222848101265823,31.88672641509434,139.887,,,51.252,23.289749999999998,84.06521739130434,21.623625,,,,,1.0,1.0,6.75,85.55735789349211,
17403,2014-04-11,0.20737365024236556,5.445121827411168,12.3973,952.045,,,,7.8964,11.49756,7.05545,,19.147,,,0.4,1.0,7.2,11.51095283031464,
17427,2014-04-12,0.16595320188693283,6.5365988372093025,16.983742424242426,211.01125,,,,7.829599999999999,7.319920000000001,,,,,,0.4,1.0,7.2,14.989086260049113,
17451,2014-04-13,0.0756640189523358,5.830615384615385,26.25137735849057,173.36405555555555,,,,11.0056,67.73839473684211,51.5035,,20.159,,,-0.2,1.0,7.2,84.42392552913503,
17475,2014-04-14,0.0851143385464617,5.100333333333333,14.589461538461538,,,,148.85,7.064285714285715,9.9865625,3.5713947368421053,,,,1.0,0.8,1.0,7.0,9.809036360364974,
17499,2014-04-15,0.10223628470884812,11.788241758241758,48.480155555555555,102.08094444444446,,,6.563000000000001,37.06369565217391,50.21646666666666,41.286,,,,,0.4,1.0,7.0,55.044736483612525,1.0
17523,2014-04-16,0.11137417839840907,6.404018691588785,23.229372549019608,76.29350000000001,,,27.628500000000003,9.3402,35.289344827586206,17.846636363636364,,14.0485,,1.0,0.8,1.0,7.2,36.78519762062025,1.0
17547,2014-04-17,0.11615087487091101,6.427333333333333,18.57661797752809,124.3039,,,,8.7486,53.28485714285714,,,1.5496666666666667,,,0.4,1.0,7.0,45.084202017446934,1.0
17571,2014-04-18,0.18855451998494854,10.545357142857142,30.833772727272727,224.76633333333334,,,,8.29675,8.952833333333333,,,5.019,,1.0,1.0,1.0,7.0,76.1091914836397,
17595,2014-04-19,0.16723933497618126,4.365666666666667,13.800366197183099,,,,,8.7178,20.426076923076923,,,,,,1.0,1.0,7.0,19.446318861367033,
17619,2014-04-20,0.12116526023672414,4.3254062499999995,23.421329268292684,191.66183333333333,,,256.297,8.6116,51.550260869565214,65.28866666666666,,,,,0.4,1.0,7.2,63.585904460044375,
17642,2014-04-21,0.0881963953222814,4.080645161290323,40.0365,116.99833333333333,,,,10.283833333333334,27.853499999999997,19.146,,3.01,,1.0,0.4,1.0,7.4,24.8546483542893,
17666,2014-04-22,0.05062149859943974,5.198391891891892,58.74377380952381,144.8482857142857,,,,9.2964,44.61577142857143,18.013,,,,,0.6,1.0,6.6,95.88826136968352,1.0
17690,2014-04-23,0.07183591337438762,6.4942761904761905,31.224413793103448,205.9868181818182,,,31.128,9.1542,36.30115151515152,27.520764705882353,,,,1.0,1.0,1.0,7.25,87.65095614759551,
17714,2014-04-24,0.10981776234215578,145.40874038461538,21.48935789473684,108.82116666666667,,2562.907,,8.1072,60.75054545454545,18.077125,,,,1.0,1.0,1.0,7.2,66.68260800743107,
17738,2014-04-25,0.20366097979108125,8.632163265306122,45.01515463917526,124.59766666666667,,,70.46340000000001,20.176166666666663,111.08533333333334,557.7620000000001,,8.035,,1.0,0.4,1.0,7.2,28.719913664481624,1.0
17762,2014-04-26,0.1868376213455872,6.226834782608695,42.02515625,,,,,9.259666666666666,20.770166666666665,,,,,,1.0,1.0,8.0,13.208072977344488,1.0
17785,2014-04-27,0.10881482413902194,226.98613333333333,78.30742857142857,172.8084,,,,6.815,112.68536842105263,27.316,,,,,1.0,1.0,7.2,110.88395554754464,1.0
17807,2014-04-28,0.09738745436440811,4.701014084507042,29.58969230769231,224.29733333333334,,,37.02171428571428,8.947799999999999,26.54741379310345,51.598875,,3.079,,,0.75,0.3333333333333333,6.75,57.99531110392675,
17831,2014-04-29,0.11043061827109142,5.604365853658536,19.791533333333334,114.8792142857143,,,,7.112399999999999,55.941315789473684,170.9094,,,,,0.8,1.0,7.0,52.42633979065904,
17855,2014-04-30,0.12463316853668994,244.37993617021277,52.20403174603175,54.5745,30.276,,,8.876000000000001,69.0029090909091,30.149538461538462,,34.883,,,1.0,1.0,7.0,43.221763152825226,
17879,2014-05-01,0.08234652506199255,5.88291304347826,32.88717857142857,13.036,,670.54175,,8.034,26.006333333333334,,,15.057,,,1.0,1.0,8.0,137.7724791616201,1.0
17903,2014-05-02,0.25846488933166406,86.80370588235294,22.638207547169813,,,,,7.569333333333333,142.94660000000002,91.7305,,,,1.0,1.0,1.0,7.0,31.63505556848312,
17927,2014-05-03,0.3363385812828156,6.597854166666667,26.655725,80.8255,,,,7.3581666666666665,63.61630434782609,1758.0193333333334,,9.029,,1.0,-1.0,1.0,7.25,41.63192207782297,1.0
17951,2014-05-04,0.014882726356802151,9.588333333333335,66.02059999999999,,,,,6.61375,31.4755,,,,,,,,,196.32009680040423,
17972,2014-05-05,0.12082519677085117,4.275,25.605277777777776,20.078,,,,5.556,127.84333333333332,38.09316666666667,,15.985333333333335,,,1.0,1.0,7.5,56.58786485001848,
136646,2014-02-23,,,,,,,,,,,,,,1.0,,,,,
136650,2014-02-24,,,,,,,,,,,,,,,,,,,1.0
136690,2014-03-02,,,,,,,,,,,,,,,,,,,1.0
136695,2014-03-04,,,,,,,,,,,,,,1.0,0.5,2.0,7.0,,
136724,2014-03-08,,,,,,,,,,,,,,,0.4,0.8,7.6,,
136735,2014-03-09,,,,,,,,,,,,,,1.0,0.8,1.0,7.2,,
19738,2014-05-06,,,,,,,,,,,,,,,,,,,
19762,2014-05-07,,,,,,,,,,,,,,,,,,,
19786,2014-05-08,,,,,,,,,,,,,,,,,,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
