,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
16968,2014-03-23,0.21799615246001347,19.090642857142857,34.9819705882353,40.168655172413786,,,,16.6455,157.36483625730995,,54.863200000000006,10.600999999999999,,1.0,-0.4,1.0,7.0,253.17555945069626,
16983,2014-03-24,0.3554132307808778,26.189233009708737,18.44596,141.3785,,,,23.353526315789473,43.826241379310346,39.085,28.0964,3.016,,,-0.2,-0.2,5.8,46.077979512879104,
17007,2014-03-25,0.2749540512858405,21.629851485148517,30.290984210526318,349.08910526315793,,,,23.586,,45.098,32.120374999999996,,,,-0.4,0.6,6.2,114.87389839141763,
17031,2014-03-26,0.40504885492795534,8.7585875,35.72636923076923,176.10449999999997,,44.9755,,84.112,36.417249999999996,22.086,21.33325,,,1.0,-0.25,1.25,7.0,59.34342186152937,1.0
17055,2014-03-27,0.3562184343434343,18.962622641509434,54.88964705882353,250.1976875,,112.3206,,10.31011111111111,15.102,42.16,476.95799999999997,,,,0.75,1.25,7.0,102.50803370422196,
17077,2014-03-28,0.40541208791208794,10.331565217391304,29.506020270270273,129.07225,,40.708749999999995,,8.591333333333333,,6.021,,,,,0.6,1.2,7.0,46.48895796807874,
17101,2014-03-29,0.39717587768909013,22.49261111111111,23.053708333333333,43.273312499999996,,48.83123943661972,,10.224416666666666,24.294,14.029250000000001,20.678166666666666,,,,0.25,1.5,7.25,40.11655303023078,
17125,2014-03-30,0.4181943516042781,14.227363636363636,15.994,81.63517857142857,,41.472375,,17.512249999999998,32.669,,27.2746,48.304,,1.0,0.0,1.2,7.0,37.99374256983842,
17139,2014-03-31,0.383014657192235,25.31716129032258,38.086880851063825,115.00771875,,56.27883333333333,,13.855571428571428,25.265636363636364,34.179,7.025,,,1.0,-0.25,1.5,7.5,73.33454377310615,
17163,2014-04-01,0.5112974987974988,11.200867346938775,32.766245989304814,71.6305,,25.2994,141.805,7.130599999999999,18.291818181818183,59.922666666666665,40.7957,35.176,,,0.0,2.0,7.5,48.9544733991014,
17187,2014-04-02,0.4693480702055396,27.49853703703704,25.513082474226803,193.61729411764708,,48.851600000000005,,30.02333333333333,17.259,19.126380952380952,9.618749999999999,11.045,,1.0,0.5,1.0,7.0,61.435869566772304,1.0
17211,2014-04-03,0.3605606998977927,15.295737226277373,25.242991735537192,138.0988717948718,,63.3276,,17.5475,25.3095,51.079,23.153333333333336,4.011,,1.0,0.5,1.0,7.0,52.301816550947784,
17235,2014-04-04,0.5438427062553628,19.291073529411765,71.66202459016394,166.87269999999998,,33.67366666666667,,9.152,28.116,55.262,,,,1.0,1.0,1.0,7.0,102.16278632074341,1.0
17259,2014-04-05,0.3916318101453476,23.506476190476192,23.52718181818182,22.935769230769232,,32.538384615384615,,21.294625,,,6.7615,,,1.0,0.75,1.0,6.5,33.7329481833957,
17283,2014-04-06,0.3032808556039441,7.060589147286822,26.984538461538463,81.86781632653062,,12.542333333333334,,14.303999999999998,19.9814,23.923000000000002,11.766333333333334,,,1.0,0.0,0.6,7.0,35.84575669268236,
17307,2014-04-07,0.3823082263477411,16.462916666666665,24.357817351598175,111.91404,,,,8.5375,21.507583333333333,66.7904,22.587166666666665,,,1.0,-0.25,0.25,5.75,49.85719417368323,1.0
17331,2014-04-08,0.23011788048552753,14.817528571428573,30.76424342105263,75.2619,,26.546999999999997,,12.998375,192.64175,63.9735,21.288333333333334,7.28925,,,0.2,0.6,6.6,106.56967163975557,
17355,2014-04-09,0.381734291349676,17.164526315789473,34.51573831775701,53.434999999999995,,115.422,,12.486749999999999,29.671000000000003,,,,,,-0.4,1.2,7.2,48.38752632141113,
17379,2014-04-10,0.28412621329988913,35.89930434782609,34.59082424242424,79.30885714285714,,519.8598,,18.223454545454544,74.29177777777778,,,2.006,,,0.0,0.8,7.0,124.5443932608272,1.0
17403,2014-04-11,0.345387364023241,7.698296296296297,58.28478481012659,,,144.9192,,10.502857142857142,12.1835,38.933095238095234,72.438,,,1.0,0.4,1.0,7.0,54.71437735715004,
17427,2014-04-12,0.3283472785449071,8.750208333333333,28.210043103448275,189.47422222222224,,75.31375,,10.4435625,20.409285714285716,19.5,37.556875,,,,-0.25,1.0,7.75,53.353967737766965,
17451,2014-04-13,0.36259920634920634,17.732482758620687,44.00469565217391,210.20207692307693,,9.416,,11.190615384615386,10.827,,48.66733333333334,,,1.0,0.6,1.0,7.2,76.23857996940613,
17475,2014-04-14,0.2996068252948132,23.203961538461538,31.447105555555556,5.753666666666667,,214.53704545454548,,,12.473,34.6228,102.50699999999999,,,,,,,67.39914523955837,
17499,2014-04-15,0.3192870679730575,48.311967213114755,27.28156578947368,43.211,,100.19088888888888,216.4336,33.674285714285716,11.039,39.0475,,,,1.0,0.0,1.0,7.25,61.7913584769147,
17523,2014-04-16,0.3784666077105748,14.6130625,28.167679104477614,,,79.70466666666667,136.5561612903226,11.050461538461539,40.59184615384615,52.08833333333334,,,,1.0,0.0,1.0,7.4,58.097645715986,
17547,2014-04-17,0.479780409353968,29.085660000000004,46.956569696969694,39.708,,59.45666666666667,68.80164516129032,31.913062500000002,84.255,31.186,31.163600000000002,,,,1.0,1.4,7.4,64.91061979159713,
17571,2014-04-18,0.38146043771043775,16.90611111111111,32.89241605839416,29.424500000000002,,,132.1582222222222,13.095923076923079,27.482,6.017,19.99425,83.48,,1.0,0.4,1.0,7.6,52.80630282616952,
17595,2014-04-19,0.34415584415584416,7.2478750000000005,21.412679012345677,5.035,,66.818,,9.571857142857143,,,48.51625,8.0295,,,0.0,1.0,7.75,25.82619564947874,
17619,2014-04-20,0.5494297847746124,14.234019801980198,21.248853658536586,59.694714285714284,,25.3645,,28.384833333333333,24.936708333333332,,42.227,7.056,,1.0,0.5,1.0,7.75,35.05820442563262,
17642,2014-04-21,0.4115224636722278,8.704083333333333,28.627280373831777,119.7336,,,,17.037909090909093,10.8275,,8.454,,,,-0.4,1.0,7.2,38.58693157622688,
17666,2014-04-22,0.3946185566427017,34.17956074766355,41.68016990291262,85.55024999999999,,,79.785,12.866454545454546,17.2695,42.101333333333336,3.592,2.755333333333333,,1.0,0.2,0.4,6.2,94.31430841606354,
17690,2014-04-23,0.2371930137596862,30.776602150537634,52.27042592592593,60.656749999999995,,95.81666666666666,50.57673529411765,63.48218181818183,,5.013,48.716277777777776,,,1.0,0.0,1.0,7.0,68.62343750231796,
17714,2014-04-24,0.4980656877942016,19.71079411764706,57.05262878787879,15.710833333333333,,3.008,72.16070967741935,31.332166666666666,90.41000000000001,70.298,32.74666666666667,,,1.0,0.0,1.0,7.4,80.6948243331265,1.0
17738,2014-04-25,0.382158008243327,25.276679611650486,26.54628358208955,19.71,,,42.4125,13.647285714285715,61.77438095238095,,35.5525,5.5205,,1.0,-0.2,1.2,7.8,44.595633471629526,
17762,2014-04-26,0.4048643023643024,12.967448275862068,32.81286363636363,35.19133333333333,,1.01,4.013,15.563500000000001,10.23975,24.511000000000003,31.579,,,1.0,-0.5,1.0,7.5,41.61254488352017,
17785,2014-04-27,0.3673707506660292,21.71526829268293,29.060059040590406,131.79714285714286,,,,93.93266666666666,34.528333333333336,27.1425,10.896181818181818,10.091,,1.0,-0.2,1.0,7.0,50.74080969930176,1.0
17807,2014-04-28,0.37176068118259664,18.387796875,29.463813253012052,76.04371428571429,,480.44366666666673,186.73271428571428,168.18453846153847,44.42390909090909,46.751,7.493,11.099,,1.0,-0.2,1.0,7.6,88.44312735436098,1.0
17831,2014-04-29,0.3735173556602128,21.64118918918919,22.68381506849315,64.35603125,,,,14.339125,20.956200000000003,,0.111,,,1.0,-0.2,1.2,7.4,41.34207059074851,
17855,2014-04-30,0.44255307833213947,8.14621153846154,33.83714566929134,52.240153846153845,,,,9.623999999999999,56.15865384615385,,14.065,,,1.0,-1.0,1.0,9.0,45.26423651449907,
17879,2014-05-01,0.3654355127589001,14.242738095238096,42.948524590163935,64.59091428571429,,,,4.018,39.75363636363636,30.695666666666668,40.8776,23.138,,,,,,60.86380443537806,
17903,2014-05-02,0.3977781266309966,12.996063829787236,24.224902702702703,70.565,,,279.9149090909091,,,41.285000000000004,,,,,,,,53.491383237039265,
17927,2014-05-03,0.5661706349206349,14.2643125,14.236114285714287,29.68,,,,,10.655333333333333,,,,,,,,,18.451426358185994,
17951,2014-05-04,0.217948717948718,13.008333333333333,40.8626724137931,27.999199999999995,,,,,20.568,,,,,,,,,55.63626532651939,
17972,2014-05-05,,,,,,,,,,,,,,,,,,,
136646,2014-02-23,,,,,,,,,,,,,,,,,,,1.0
136650,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
136690,2014-03-02,,,,,,,,,,,,,,,,,,,
136695,2014-03-04,,,,,,,,,,,,,,,,,,,
136724,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
136735,2014-03-09,,,,,,,,,,,,,,,,,,,
19738,2014-05-06,,,,,,,,,,,,,,,,,,,
19762,2014-05-07,,,,,,,,,,,,,,,,,,,
19786,2014-05-08,,,,,,,,,,,,,,,,,,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
