,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
17055,2014-03-27,,,,,,,,,,,,,,1.0,,,,,
17077,2014-03-28,,,,,,,,,,,,,,1.0,,,,,
17101,2014-03-29,,,,,,,,,,,,,,,,,,,
17125,2014-03-30,,,,,,,,,,,,,,,,,,,
17139,2014-03-31,0.024151166629980184,14.357684210526317,18.643,90.5005,53.16566666666666,,,20.274,62.83327272727272,,,3.0885,,,0.0,0.0,6.5,77.93487498164174,
17163,2014-04-01,0.12660997993345266,11.879148734177216,28.83732380952381,5.6705,6.054416666666666,91.3458,,15.769,58.751527777777774,43.778124999999996,,,,1.0,0.0,0.0,7.5,48.586124289507254,
17187,2014-04-02,0.0432156771266439,8.310698924731183,38.915171428571426,126.31042857142857,16.147000000000002,63.557,,14.991,45.844151898734175,80.067,,13.827333333333334,45.055,1.0,-0.2,0.4,6.8,80.32006757323808,
17211,2014-04-03,0.15111305136626185,24.094296028880866,37.84475,52.82352631578947,12.607333333333335,,,13.902666666666667,48.76639583333333,30.693,,,29.228333333333335,,0.0,1.25,8.0,59.90458170884578,
17235,2014-04-04,0.12490594575684995,12.320468085106382,51.59700909090909,99.1336,11.374666666666668,97.09200000000001,,13.293,68.520275,39.38216666666667,11.044,11.708857142857143,28.765,1.0,-0.5,0.0,5.75,89.93703268867691,
17259,2014-04-05,0.027859790738960884,10.07164563106796,47.53329032258064,34.53216666666667,,76.2075,,14.828166666666666,53.6151,,8.355,13.977948717948717,5.05,,-0.8,0.8,7.6,72.09506361918015,
17283,2014-04-06,0.012253036714243604,6.71589393939394,36.82646428571429,83.537,,,,10.099,69.88730000000001,,21.088,,,,-0.6,0.6,7.2,90.0297424179135,
17307,2014-04-07,0.11166697899675819,47.53702553191489,40.13688235294118,90.16225000000001,7.879333333333334,18.955666666666666,,13.000399999999999,71.25911764705883,50.855999999999995,,,50.070499999999996,,0.2,1.25,8.0,96.33974790973825,
17331,2014-04-08,0.09885041974956744,19.8042724137931,34.05637234042553,,,74.429,,11.478,47.04790476190476,60.47449999999999,19.103,,13.51375,,-0.2,1.0,7.8,41.15298884407768,
17355,2014-04-09,0.24384687059123442,8.275174454828662,33.5585,76.916,31.124666666666666,4.021,,23.797,30.880907407407406,,,6.101,,,-1.0,1.0,7.0,75.16396318184084,1.0
17379,2014-04-10,0.22384842747091244,15.448815573770492,39.37890909090909,90.1585,6.426333333333333,21.615199999999998,,13.783199999999999,42.2748,36.44278947368421,,3.012,,,-1.0,0.5,7.0,58.80615106761028,
17403,2014-04-11,0.3332305813491699,10.765821637426901,42.121515625,68.318,7.233999999999999,,,20.3765,45.79557142857143,30.66376595744681,,4.308,10.104,1.0,-0.6,0.0,7.4,105.37811249494548,1.0
17427,2014-04-12,0.037192555983025496,9.743649350649351,29.518866666666664,52.333777777777776,7.753166666666666,61.634125,,14.606399999999999,35.55916129032258,,50.387,50.54931578947369,14.090333333333334,,-0.75,1.25,7.8,63.79651111629276,
17451,2014-04-13,0.04242497739525186,9.084804020100503,52.54994444444444,64.56775,,189.27499999999998,,9.977599999999999,58.10132558139535,,15.027,12.794083333333333,53.429500000000004,1.0,-0.6,0.75,7.2,107.23797803920704,
17475,2014-04-14,0.10611959993778806,20.154315384615387,43.16366101694915,38.197,7.570166666666666,47.055,,11.727599999999999,58.131484848484845,7.27,,29.805363636363634,33.129,,-1.0,0.5,6.8,70.20420001091493,1.0
17499,2014-04-15,0.11725857496542645,13.217070038910505,34.85605617977528,,11.792538461538461,67.38457142857143,,17.38566666666667,53.49647457627118,,,2.097,43.824,,-0.2,0.4,6.8,67.92141379487923,
17523,2014-04-16,0.03589232647840624,19.53482722513089,45.25539436619718,291.084,10.927999999999999,4.053,,11.043600000000001,65.1368,,,,39.618,,0.6,-0.4,6.2,93.26824769842517,
17547,2014-04-17,0.10793741525463706,8.485712727272727,32.49775384615384,86.22,10.414,158.831,,12.601600000000001,49.23232835820896,,21.632,,,1.0,-0.5,0.75,7.8,75.32455554841053,
17571,2014-04-18,0.03475107975080799,10.737389830508475,53.56117777777778,38.96783333333334,10.222100000000001,121.838875,,10.2972,33.89125531914894,28.6632,9.035,22.484724137931035,35.589,,-0.2,0.0,5.8,68.61900652156157,
17595,2014-04-19,0.020545114412761068,7.566317829457364,31.405653846153847,71.011,4.0895,,,9.750200000000001,72.13817857142857,67.47366666666666,18.08,24.210041666666665,11.094000000000001,1.0,-0.5,0.3333333333333333,6.75,67.77405434328578,
17619,2014-04-20,0.03128380739640309,7.023478632478632,17.2104,92.98833333333333,,211.4,,9.2974,56.72257142857143,,,22.339142857142857,,,-0.4,1.0,7.8,64.30659303554269,
17642,2014-04-21,0.07565666982961562,7.309746575342466,25.336543478260868,57.391,,13.487799999999998,,9.2864,59.24547826086956,42.89575000000001,43.577,16.0305,39.01,,-0.25,1.0,8.0,65.29251352194191,
17666,2014-04-22,0.15725290411542997,32.22759274193548,46.08703333333333,526.931,,47.307,,9.2958,47.23639583333334,20.645555555555557,,10.1685,14.918666666666667,,-0.75,1.0,7.25,119.03826514337995,
17690,2014-04-23,0.09511485338064438,19.961717391304347,43.56545714285714,47.379,7.9635,46.7675,,10.0008,70.13526470588236,56.38166666666666,16.097,,26.72,,0.3333333333333333,1.0,7.0,74.48685599899294,1.0
17714,2014-04-24,0.11913178112779041,13.2568669527897,49.711194444444445,139.19199999999998,,41.332,,10.4992,50.01372413793103,,,23.37815584415584,32.64125,,-0.2,1.2,8.0,61.1345729776331,
17738,2014-04-25,0.13038495753560778,16.67778918918919,25.41144117647059,34.246,7.386666666666667,18.621499999999997,,11.6488,47.6092,22.38675,,10.033,15.6775,,-0.2,1.0,7.0,43.802524748415024,
17762,2014-04-26,0.0330103700922375,6.718405172413793,20.702962962962964,19.47675,6.060499999999999,29.7165,23.264,11.218399999999999,50.93552777777777,129.18,40.239,,20.9114,,0.0,1.0,8.0,73.47230356931686,
17785,2014-04-27,0.05314200021466893,5.75177380952381,38.594780487804876,32.87947058823529,6.853,25.665999999999997,,9.394666666666668,88.7062105263158,60.708333333333336,24.225,16.919857142857143,18.930222222222223,,0.25,0.5,7.25,184.1371052610247,
17807,2014-04-28,0.09235672736208862,24.87410606060606,37.58822222222222,37.4995,,,,336.525,41.54871428571429,27.32166666666667,,7.022,,,-0.5,1.0,7.5,64.23769999742515,
17831,2014-04-29,0.0,3.16,8.015333333333333,,,,,,,,,,,,-0.2,0.8,7.0,,
17855,2014-04-30,0.030598256251653227,5.742027027027027,13.131344827586208,,,,,11.825,79.20759999999999,,59.238,12.065,,,-0.2,0.2,6.2,91.346533314387,
17879,2014-05-01,0.05749092855612972,26.075329268292684,33.73546666666667,75.85083333333333,14.858833333333335,31.09955,,31.591375,45.193038461538464,41.4565,18.915,,40.242,,-0.6,0.4,6.4,64.53758014431438,1.0
17903,2014-05-02,0.08226363403733761,14.701601503759397,30.817070588235293,54.501,5.023,101.4745,,31.207285714285714,50.29819642857143,30.166,84.101,12.8895,,1.0,-0.5,1.0,6.8,67.8084615432299,
17927,2014-05-03,0.054198748079751564,12.093985347985347,28.141767441860466,48.24566666666667,6.0175,51.81788888888889,,8.9425,48.84176923076923,,46.672,13.6238125,43.93,1.0,0.0,1.0,7.4,55.79395804205143,
17951,2014-05-04,0.029219101387488372,12.567329787234042,32.589564102564104,87.91266666666667,,123.78033333333333,,23.98914285714286,45.33926470588236,39.58833333333333,,19.0532,15.042,,-0.4,0.6666666666666666,6.8,79.37857546221537,
17972,2014-05-05,0.06396706485711146,6.685010256410257,24.852283018867926,52.159,4.0165,153.348,,48.319272727272725,45.97661111111111,47.757,41.7905,23.896631578947368,26.735,,0.5,1.0,7.0,59.211152376447416,
136646,2014-02-23,,,,,,,,,,,,,,,,,,,
136650,2014-02-24,,,,,,,,,,,,,,,,,,,
136690,2014-03-02,,,,,,,,,,,,,,,,,,,
136695,2014-03-04,,,,,,,,,,,,,,,,,,,1.0
136724,2014-03-08,,,,,,,,,,,,,,,,,,,
136735,2014-03-09,,,,,,,,,,,,,,,,,,,
19738,2014-05-06,0.07209549768692994,30.574009999999998,45.98255102040816,40.559,3.33725,21.003,,3.1639999999999997,46.84018421052631,28.435,32.111,66.22,31.711,1.0,,,,66.87971286254356,
19762,2014-05-07,0.027966857841785986,11.406242152466367,25.090081967213113,33.8965,9.158999999999999,45.553333333333335,,15.419142857142857,39.49525454545454,80.198,33.676,,4.593,1.0,0.0,-0.25,6.333333333333333,65.0410566037556,
19786,2014-05-08,0.03576887078168944,26.763886597938146,34.55770588235294,,,148.867,,13.064,59.07557142857143,,,,,,0.0,0.5,6.5,52.34476471414755,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
