,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
16968,2014-03-23,0.029460438699569155,15.471864864864866,25.216900000000003,,,,,13.00525,67.619,,,,,1.0,-0.8,0.8,7.0,45.28731812130322,
16983,2014-03-24,0.11388944606136413,6.991945454545455,53.6631875,4.354166666666667,,,,10.6822,,,,,,1.0,-0.4,0.4,6.0,34.02061906315032,
17007,2014-03-25,0.11325160672351993,11.315494623655912,47.93581707317073,,,,,7.757571428571429,,,,,,1.0,-1.25,0.25,5.5,53.80916852629588,
17031,2014-03-26,0.10891482612696546,11.832636363636363,44.11396,,,,,9.9064,27.9492,,2.006,,,1.0,-0.6,0.4,6.0,56.5820256349368,
17055,2014-03-27,0.13220460848007368,9.264915789473685,26.085746987951808,242.518,,,,9.520199999999999,27.199857142857145,,8.357125,,,1.0,0.0,0.6,6.6,41.32718389061676,1.0
17077,2014-03-28,0.14887226502146783,11.824597222222222,30.53865,187.6163333333333,,,,10.611166666666668,8.76,,2.0235000000000003,,,1.0,-0.6,1.2,6.6,44.77309834761697,1.0
17101,2014-03-29,0.13795426002920017,8.690328571428571,37.02307692307692,28.425333333333338,,,,15.930666666666667,,,,,,1.0,0.2,1.2,7.4,38.107543473658346,1.0
17125,2014-03-30,0.06452367036820572,51.39139285714286,24.658428571428573,,,,,10.0536,,,,,,1.0,-0.4,0.8,7.0,23.289022722027507,
17139,2014-03-31,0.130120999549245,10.208738095238095,63.52367073170731,,,,,8.9334,,79.40566666666668,,,,1.0,-0.4,1.0,7.2,92.41152238134123,1.0
17163,2014-04-01,0.13346682929400022,11.37501923076923,49.99173684210526,,,,,9.8854,,,2.9406666666666665,,,1.0,0.0,0.2,6.4,44.63088751137256,
17187,2014-04-02,0.07716355485107416,11.940142857142858,28.13897619047619,,,,,8.2386,7.952833333333333,,,,,1.0,-0.2,1.0,7.6,37.862755108852774,
17211,2014-04-03,0.07307714752567694,21.112064516129035,39.887147540983605,,,,,8.4748,,,,,,1.0,0.0,0.6,6.6,59.075905669410275,
17235,2014-04-04,0.15702115397103714,12.15301652892562,22.017468750000003,,,,,27.957,43.8812,,,,,1.0,-0.2,0.4,7.0,38.718960792410606,
17259,2014-04-05,0.13595576600004902,10.210825396825395,24.762704545454543,,,60.16366666666667,,13.076400000000001,53.37,,,,,1.0,-0.6,1.2,8.0,38.174551737719575,
17283,2014-04-06,0.09422410643417789,10.325472972972973,26.74540322580645,,,,,9.8554,,,,,,1.0,-1.25,1.0,7.25,39.241936505786946,1.0
17307,2014-04-07,0.18343492913073647,11.675891472868217,31.532336842105263,,,,,12.7166,71.52666666666667,,,,,1.0,-1.0,0.6,6.6,28.834902273981196,
17331,2014-04-08,0.08906279785658473,9.750274509803921,26.37083561643836,,,,,7.8790000000000004,,,,13.3355,,1.0,-0.4,1.0,6.8,30.88779787814362,1.0
17355,2014-04-09,0.11756512889589066,7.9168939393939395,48.37462745098039,,,,,12.1258,,,,,,1.0,-0.4,0.8,7.2,48.444158754651504,1.0
17379,2014-04-10,0.07280121100164204,71.26235555555556,19.596090909090908,,,,,8.07025,11.269,,,,,1.0,-0.5,0.75,6.75,26.184875017404558,
17403,2014-04-11,0.1110938994618982,15.904222222222222,25.619046153846156,,,,,8.4884,10.243666666666666,,,,,1.0,-0.6,1.0,6.8,39.640028589112426,
17427,2014-04-12,0.06605497341205051,10.115777777777778,20.379583333333333,,,,,9.092400000000001,64.83749999999999,,,,,1.0,0.2,0.8,7.2,31.786068961538138,
17451,2014-04-13,0.11367449436267445,5.710779661016949,22.551666666666666,,,,,12.3168,15.125066666666667,,,,,1.0,-0.6,1.0,7.2,24.695196698923585,
17475,2014-04-14,0.14592902118511944,32.33131521739131,35.54018867924528,,,,,13.7276,104.2625,,10.5705,,,1.0,0.4,0.8,7.0,50.019649991989134,
17499,2014-04-15,0.13076563958916904,9.67463157894737,37.81502222222222,,,,,16.192285714285713,9.601,,4.2236666666666665,,,1.0,-1.0,1.0,6.4,50.98386905590695,
17523,2014-04-16,0.07721354166666668,6.81740625,103.8428115942029,,,,,11.4664,39.41433333333333,,,,,1.0,-0.6,1.0,6.8,32.274310350418084,1.0
17547,2014-04-17,0.1014676704014939,5.991642857142857,51.21553333333333,,,,,9.504,48.9735,,,,,1.0,-0.8,1.0,6.8,62.71015787438346,
17571,2014-04-18,0.06493055555555556,4.504666666666666,53.67838095238095,,,229.132,,7.2245,,,,,,1.0,-1.0,1.0,6.8,71.92397826132569,1.0
17595,2014-04-19,0.11031735913804186,6.796309523809524,25.432333333333336,,,,,11.3084,24.915692307692307,,2.8930000000000002,,,1.0,-0.4,0.8,6.8,25.315295447002757,
17619,2014-04-20,0.10195700631156769,19.524914893617023,21.137878787878787,,,,,8.3396,19.0535,,,,,1.0,0.2,1.2,7.6,37.67243477572567,
17642,2014-04-21,0.13346984280942725,8.723666666666666,32.55914285714285,,,,,9.5182,3759.177625,,,,,1.0,-0.2,1.0,6.4,37.74669565325196,
17666,2014-04-22,0.13701083958092172,3.2774656084656084,36.169319327731095,,,,,8.456000000000001,8.489666666666666,,,,,1.0,0.6,1.2,6.8,22.093565609660082,
17690,2014-04-23,0.11064682679520278,7.016019607843138,45.78466265060241,,,,,9.408333333333333,32.1945,,,,,1.0,-1.0,1.0,6.0,39.25541772118098,1.0
17714,2014-04-24,0.1056023849974434,6.951327272727272,38.59840322580645,,,,,31.349999999999998,,,,,,1.0,-0.6,0.8,6.6,54.918555568765704,
17738,2014-04-25,0.07677511149518858,20.686934782608695,56.825785714285715,546.49,,,,6.167,25.875700000000002,,,1.8265,,1.0,-0.75,0.75,7.25,50.42311318415517,
17762,2014-04-26,0.24910271579896326,55.211306122448974,19.912521739130433,,,,,26.983999999999998,,,,,,1.0,1.0,1.5,7.75,34.37187499403954,1.0
17785,2014-04-27,0.04486664230909752,9.425825396825397,56.053133333333335,,,,,14.332333333333333,36.017272727272726,18.532714285714288,,,,1.0,-1.5,0.8333333333333334,6.333333333333333,55.06592727140946,
17807,2014-04-28,0.10377999025697233,7.675129032258065,65.5939365079365,,,,,11.279,28.541714285714285,7.7635000000000005,,,,1.0,0.0,0.6,6.4,39.10796050962649,
17831,2014-04-29,0.02568243249036055,20.395589285714287,32.44730188679245,,,,,9.2718,19.256222222222224,,,,,1.0,0.4,0.6,7.2,37.65083330869674,
17855,2014-04-30,0.04454670107302971,9.578831460674158,35.61188461538462,5.125,,,,10.2618,92.7475,,,,,1.0,0.4,0.8,7.0,49.73496824219113,
17879,2014-05-01,0.12626491862973474,8.941639344262295,44.2363,,,,,9.4832,30.454363636363635,,1.5145,,,1.0,-0.2,0.8,6.8,58.203425915152984,
17903,2014-05-02,0.19230524793625595,11.647234567901235,23.223738095238097,,,,,15.1386,,,1.5185,,,1.0,0.4,1.2,7.8,18.608584422569777,
17927,2014-05-03,0.19011876257542557,9.360728395061729,67.32988571428571,,,,,12.2455,9.076,,,,,1.0,0.4,1.0,7.4,55.14103450035229,1.0
17951,2014-05-04,0.06944999498758414,56.00082352941177,79.18129545454545,,,,,12.700199999999999,43.49918181818182,,,,,,-0.4,0.8,6.6,46.198051728051276,
17972,2014-05-05,0.0,,6.098,,,,,,,,,,,,0.25,1.0,7.0,6.10800004005432,
136646,2014-02-23,,,,,,,,,,,,,,1.0,,,,,1.0
136650,2014-02-24,,,,,,,,,,,,,,,,,,,
136690,2014-03-02,,,,,,,,,,,,,,,,,,,1.0
136695,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
136724,2014-03-08,,,,,,,,,,,,,,1.0,,,,,1.0
136735,2014-03-09,,,,,,,,,,,,,,1.0,,,,,
19738,2014-05-06,,,,,,,,,,,,,,,,,,,
19762,2014-05-07,,,,,,,,,,,,,,,,,,,
19786,2014-05-08,,,,,,,,,,,,,,,,,,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
