,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
16968,2014-03-23,0.033333333333333305,15.75021052631579,39.8471625,201.89688202247189,,,,11.399833333333333,18.333,38.7176,,1.018,,,0.75,0.25,6.75,96.76054053693207,1.0
16983,2014-03-24,0.07916666666666668,8.608285714285715,36.6488488372093,6.066676136363636,10.898399999999999,,2.0454999999999997,13.938833333333335,50.17527777777778,20.879083333333334,29.518363636363635,6.888999999999999,,,0.5,0.5,7.25,55.42041122133486,
17007,2014-03-25,0.02569444444444444,23.401571428571426,24.17235,19.25284541062802,21.224,,5.128,12.063333333333333,20.49983333333333,32.474,,1.0053333333333334,17.433,1.0,0.4,-0.2,6.2,71.40785149772567,
17031,2014-03-26,0.08631557618626584,34.7465,25.951396551724137,19.279727272727275,61.349,,1.004,11.72825,28.98609090909091,,,18.999750000000002,,1.0,0.5,0.75,7.75,111.06528571673806,1.0
17055,2014-03-27,0.027083333333333345,30.083142857142857,30.40969230769231,20.854700854700855,,,,16.103666666666665,83.60283333333332,1.01,22.4956,,14.396,1.0,-0.4,0.8,7.8,65.14721873402596,
17077,2014-03-28,0.07977843915343912,25.49855,36.69391666666667,33.128576470588236,28.0355,,2.032,35.12828571428572,36.714875,54.65383333333333,5.730666666666667,17.743000000000002,,1.0,-0.25,1.0,8.25,132.4997974920877,
17101,2014-03-29,0.08229166666666667,22.7456,35.13356565656566,16.157045918367345,,,,12.777800000000001,62.949000000000005,39.4255,,1.621,,1.0,-0.4,1.0,8.0,81.70627172874369,
17125,2014-03-30,0.11195652173913048,106.46253846153846,44.221784810126586,14.575954128440367,21.601,,,10.45375,44.71754545454546,,,1.3536666666666666,16.89,1.0,-1.0,1.0,7.75,77.40438391906875,1.0
17139,2014-03-31,0.08333333333333336,36.669117647058826,37.79334831460674,12.587890909090909,32.42733333333333,,4.1,8.2515,10.145,21.34751851851852,,1.3476666666666663,,1.0,-0.2,0.2,7.0,64.23495282542031,
17163,2014-04-01,0.07986111111111115,81.7549642857143,43.46714876033057,17.866783898305084,123.632,,,12.819399999999998,35.699333333333335,68.59,364.752,1.0142,,1.0,0.0,0.6,7.6,122.03854718073356,
17187,2014-04-02,0.041386554621848724,76.61229411764707,21.81540625,13.547807692307693,,,,13.071,33.83,,,9.877,32.864,1.0,0.2,0.0,6.2,63.44184210425933,
17211,2014-04-03,0.18090277777777775,24.509333333333334,26.75492,7.389053140096619,24.322499999999998,,2.02,15.1235,69.875,43.10774285714285,40.1235,,,1.0,0.0,0.6,7.6,45.33238518149765,
17235,2014-04-04,0.07604166666666666,13.807599999999999,41.36712,14.908053191489362,15.924,175.019,,10.166833333333335,166.319,25.00018181818182,,1.029,,1.0,-0.75,0.75,7.25,83.2848915622895,1.0
17259,2014-04-05,0.11562500000000002,7.578714285714285,33.95594382022472,10.228613526570047,,80.992,1.012,15.339400000000001,54.6,,,1.007,,,0.0,0.75,7.5,48.795473222221645,
17283,2014-04-06,0.1388888888888889,13.4846,34.80207228915663,17.628566502463055,51.71,,4.025,7.535571428571429,65.107,,4.098,5.5805,24.224,,-0.4,0.8,6.8,69.52085439209802,
17307,2014-04-07,0.07812500000000003,17.4613,47.91672727272727,10.693851612903226,38.169,,3.043,9.103142857142858,60.2318,23.2108,,,15.058666666666667,,-0.5,0.0,6.2,62.25208141637402,
17331,2014-04-08,0.08645833333333332,16.86676923076923,30.227666666666668,100.08659537572254,40.04775,,1.032,13.1988,17.185499999999998,32.49516666666667,,,,,0.0,0.6,7.2,39.762029414083464,1.0
17355,2014-04-09,0.034126984126984145,45.500600000000006,34.3027,16.732819672131146,23.372,,,9.778,14.191,26.014,,,,1.0,0.25,0.25,6.5,63.280897063367505,
17379,2014-04-10,0.030357142857142857,12.93211111111111,31.80257692307692,12.453432432432432,,,,9.6935,39.254200000000004,,77.658,1.0095,,1.0,0.75,0.0,6.0,69.63183876006832,
17403,2014-04-11,0.1142857142857143,2.008,21.86574285714286,9.337337837837838,23.749,,,9.648,,74.8635,25.55116666666667,,,,0.0,0.6,6.8,139.05192497968662,
17427,2014-04-12,0.06944444444444443,,38.71434883720931,15.921513888888889,,,,10.5504,,,,19.699333333333335,,1.0,0.0,0.8,7.0,74.77797368953104,
17451,2014-04-13,0.1722222222222222,6.0935,31.4660625,4.89075,,,,5.069333333333333,,51.380125,,1.008,,,-0.8,0.0,6.0,45.06837035991527,1.0
17475,2014-04-14,0.08333333333333319,25.161,15.557166666666667,12.376153846153846,,,2.5145,12.7395,,38.86,,,,1.0,-0.2,-0.2,5.8,26.554483875151604,1.0
17499,2014-04-15,0.08854166666666669,40.221666666666664,20.53903448275862,15.799954545454545,148.776,,,5.6385000000000005,,,,,,1.0,0.0,0.0,6.0,46.15120511788587,1.0
17523,2014-04-16,0.015584415584415586,5.060499999999999,32.854875,18.238782608695654,,,,29.612,,,,,,,-0.5,-0.25,5.5,53.52563639120621,
17547,2014-04-17,0.11045653907496016,7.898999999999999,34.27127027027027,6.791645833333334,36.512,,,8.06475,,6.146285714285715,30.3282,1.7023333333333335,,1.0,0.0,0.75,7.0,40.95274074872333,1.0
17571,2014-04-18,0.11473829201101932,26.0182,18.44625,16.359252747252746,20.05475,,36.176,12.053,19.0585,22.127,,1.5054999999999998,,1.0,-1.2,0.6,6.6,51.394826090854146,1.0
17595,2014-04-19,0.11314935064935065,2.6314,44.79376470588235,9.42333870967742,,,4.028,10.4015,18.238,158.462,,,,,0.25,1.0,8.0,59.2649062201381,
17619,2014-04-20,0.041548295454545435,2.012,41.36833333333333,8.3588,,,,,267.892,20.442666666666668,,,,,0.0,0.25,6.25,22.162157912003366,
17642,2014-04-21,0.015309343434343438,33.363,13.355799999999999,22.195280000000004,32.886,,,8.1695,,,108.031,1.1025,,1.0,-1.0,0.5,6.5,56.542266654968245,
17666,2014-04-22,0.06439393939393938,45.24161111111111,43.995894736842104,32.43034090909091,,,,,26.468,,,,,1.0,-0.2,0.4,6.6,137.494631553951,
17690,2014-04-23,0.03922032828282828,90.08133333333335,45.00705882352941,25.54068085106383,71.327,,,23.765,28.135,,30.26,,,1.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,117.01175998687744,1.0
17714,2014-04-24,0.04203282828282827,7.7973333333333334,25.24825,10.060595238095239,,,,7.085,,4.024,,,5.032,1.0,0.2,1.0,7.2,33.21030433281608,
17738,2014-04-25,0.11581439393939394,4.023,23.00957142857143,13.952114285714286,47.889,,,8.504333333333333,,,17.815,,14.066,,0.25,1.0,7.25,34.15554056296476,
17762,2014-04-26,0.11026936026936031,14.9464,45.72704347826087,6.129090909090909,67.75166666666667,,,12.924999999999999,8.226,,,,25.462,,0.0,1.0,8.0,59.91150000095367,
17785,2014-04-27,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
17807,2014-04-28,,,,,,,,,,,,,,,0.0,0.6,6.6,,
17831,2014-04-29,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
17855,2014-04-30,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
17879,2014-05-01,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
17903,2014-05-02,,,,,,,,,,,,,,,0.0,0.8,7.6,,
17927,2014-05-03,,,,,,,,,,,,,,,0.25,0.75,7.75,,
17951,2014-05-04,,,,,,,,,,,,,,,0.2,0.4,6.6,,
17972,2014-05-05,,,,,,,,,,,,,,,-1.0,0.5,6.0,,
136646,2014-02-23,,,,,,,,,,,,,,1.0,,,,,
136650,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
136690,2014-03-02,,,,,,,,,,,,,,1.0,,,,,
136695,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
136724,2014-03-08,,,,,,,,,,,,,,,,,,,1.0
136735,2014-03-09,,,,,,,,,,,,,,1.0,,,,,1.0
19738,2014-05-06,,,,,,,,,,,,,,,,,,,
19762,2014-05-07,,,,,,,,,,,,,,,,,,,
19786,2014-05-08,,,,,,,,,,,,,,,,,,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
