,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
17007,2014-03-25,0.1377085877085877,38.96233333333333,45.70810465116279,15.305964285714285,,,23.078166666666664,18.703333333333333,48.596222222222224,,,,,,-0.2,0.6,7.0,72.24084112800169,
17031,2014-03-26,0.13556265296587805,21.2512,33.692708333333336,8.095257261410788,,,35.692,12.0094,95.26221212121213,43.398153846153846,,,,1.0,0.5,1.5,8.0,64.69287705812297,
17055,2014-03-27,0.1323286052009456,74.81371428571427,45.97545454545455,12.711186528497409,,,,11.1296,45.064083333333336,,,,,1.0,0.25,0.25,7.0,83.33833674022127,
17077,2014-03-28,0.17147079420003294,8.4622,35.1783431372549,10.67377540106952,,,21.1315,40.870666666666665,89.92376315789474,40.0075,,,,,-0.2,0.8,7.6,77.84986519009881,1.0
17101,2014-03-29,0.11158088235294117,10.803666666666667,40.901804347826086,6.7226923076923075,,,,16.911166666666666,39.29759375,,,,,,0.0,1.0,7.8,55.81615714005064,
17125,2014-03-30,0.21129785247432312,48.06830769230769,24.993,18.70808181818182,,795.4440000000001,,8.878200000000001,98.67114285714285,,,,1.6196666666666666,1.0,0.0,0.8,7.8,135.35940907579473,1.0
17139,2014-03-31,0.16060545689131747,168.09958333333333,27.119671052631578,13.27654945054945,,,27.522,9.8612,65.8510975609756,,,,,1.0,-0.2,0.4,7.0,80.69163441401656,
17163,2014-04-01,0.22585362340247242,61.43109090909092,59.334132352941175,6.106771653543307,,866.915,,11.3522,69.50371875,,,,,1.0,0.0,0.75,7.75,144.3253448215024,
17187,2014-04-02,0.1625525210084034,49.80458333333333,44.80507070707071,6.221478070175439,,,55.666666666666664,11.738800000000001,69.40748780487804,22.122,,,,1.0,-0.6,0.4,6.8,82.73427027839801,
17211,2014-04-03,0.20957389809629753,33.949333333333335,44.7801724137931,8.177944099378882,,9.028,,9.128666666666666,53.58965714285714,41.87875,,,,1.0,0.0,0.4,7.2,77.51051087223964,
17235,2014-04-04,0.1495238095238096,53.7424375,57.74320967741936,8.991118421052633,,272.78866666666664,,8.3464,98.76733333333333,78.566,,,,,-0.4,0.2,7.0,116.82078750133512,
17259,2014-04-05,0.29227390180878554,33.6015,31.006955555555557,5.951744680851063,,,,16.3166,138.8078947368421,39.89333333333334,,,,1.0,-0.4,0.8,7.0,66.09012903321181,
17283,2014-04-06,0.020425724637681136,126.75616666666667,42.22757142857143,9.520714285714286,,,,15.3442,138.29754545454546,,,,,1.0,-1.0,0.4,7.0,176.68483331203467,
17307,2014-04-07,0.19494720965309198,33.57383333333333,41.91920731707317,5.590596153846154,,,,8.6914,63.19072222222222,37.449,,,,1.0,-0.6,0.0,6.2,107.03948274974177,
17331,2014-04-08,0.1749485596707819,92.8305925925926,49.389425,9.34355294117647,,636.958,57.60566666666666,12.2512,54.03442857142857,4.01,,,,1.0,-0.2,0.0,6.6,89.77257776525286,1.0
17355,2014-04-09,0.10309597523219816,198.7415,46.60988888888889,13.845307291666666,,,473.817,12.154399999999999,113.82265625,123.808,,,1.007,1.0,0.4,0.8,7.4,104.19104301032203,
17379,2014-04-10,0.22428424516659812,70.57354545454545,34.93525,4.351474178403756,,9.124,,8.229428571428572,80.31594871794871,38.73017391304348,,,26.138,1.0,-0.2,0.8,7.6,80.34422340291614,1.0
17403,2014-04-11,0.20591670956453667,9.6836,37.67074358974359,31.014668292682924,,,90.136,12.324200000000001,71.69042222222222,25.18,,,,,-0.2,1.0,7.8,64.30718867508871,
17427,2014-04-12,0.23391223155929042,23.423181818181817,28.431124999999998,15.654919999999999,,371.671,,18.1786,71.592,35.4435,,,16.081,,0.4,1.0,8.2,85.83840817821267,
17451,2014-04-13,0.34474153297682714,102.46525000000001,51.28332911392405,4.64197385620915,,,,9.272499999999999,86.01448,33.74908333333334,,,,1.0,-1.5,0.25,6.5,107.88640845325634,
17475,2014-04-14,0.17874293785310738,111.33330000000001,34.53301724137931,4.840194915254237,,,29.434,9.6395,41.26311764705882,,,,,1.0,-0.25,0.75,7.25,73.17186884020192,
17499,2014-04-15,0.20056360708534618,74.4648,45.532411764705884,6.903696774193549,,,71.646,11.794599999999999,77.8126388888889,18.202,,,6.0280000000000005,1.0,-0.4,0.6,7.0,93.61361110872694,1.0
17523,2014-04-16,0.14506508485747238,127.7118,50.93999224806202,9.660492063492063,,,18.5,10.976500000000001,56.43221875,20.15775,,,,1.0,0.0,0.4,7.6,142.22807141712735,
17547,2014-04-17,0.151670692431562,38.873375,44.82571,15.379138095238096,,,27.09018181818182,96.2706,62.76495454545454,37.3,,,,1.0,0.2,0.6,6.8,120.90889216638082,
17571,2014-04-18,0.14621547543748678,79.408,38.60841111111111,12.458830188679245,,76.947,10.072,11.577,57.0914375,47.41857142857142,,,,1.0,-1.0,0.5,6.25,79.23879776643905,
17595,2014-04-19,0.09826388888888893,33.159555555555556,50.50162295081967,8.31086013986014,,,,12.3782,31.486666666666668,116.222,,,,1.0,0.2,0.6,6.8,56.90194566094358,
17619,2014-04-20,0.029657567049808403,21.023,38.4176,13.393684782608696,,,,8.785666666666666,92.69340625,,,,,,0.6,0.8,8.2,103.74392453679495,
17642,2014-04-21,0.07823937267214573,9.0255,33.79723863636364,13.115333333333334,,,,12.1622,91.29,35.76725,,,,1.0,0.2,0.6,7.0,70.04182352739224,
17666,2014-04-22,0.14449779911964783,81.99395,49.035548387096775,13.563495016611295,,,14.655333333333333,14.4924,43.020382352941176,76.98333333333333,,,,1.0,-0.4,0.6,6.6,85.1936836081036,1.0
17690,2014-04-23,0.13372735533587954,29.64725,49.62172972972973,10.497628440366974,,,34.291666666666664,23.057333333333332,101.9524,63.95433333333333,,,26.582,1.0,0.0,0.8,7.0,92.9124952338991,
17714,2014-04-24,0.23571051267413404,76.2705,40.02342,4.9623842592592595,,,4.016,24.6818,53.238,34.67816666666667,,,15.117,1.0,-0.25,0.75,7.75,54.4441287824602,1.0
17738,2014-04-25,0.26499999999999996,42.562526315789476,34.02120879120879,9.527673796791444,,,29.8395,8.076666666666666,118.64970370370371,85.13133333333333,,,,1.0,-1.0,0.4,6.4,87.01079787092011,
17762,2014-04-26,0.20659722222222224,20.43470588235294,40.01702898550725,5.902297297297297,,,17.044249999999998,16.487000000000002,64.76627272727272,462.0155,,,,1.0,0.0,1.0,7.5,51.93937399329209,1.0
17785,2014-04-27,0.05971583946078428,,37.787214285714285,4.854684931506849,,,,10.511199999999999,54.488307692307686,83.32,,,,,-0.6,1.0,7.2,35.631979177395515,
17807,2014-04-28,0.17232443482443488,12.56575,45.18768478260869,6.260230337078651,,,15.741500000000002,7.30725,49.18303125,,,,,,-0.25,0.5,6.75,67.47472165786112,
17831,2014-04-29,0.1751971158833905,118.65658333333334,50.287928571428566,11.50035359116022,,,0.044,10.07325,123.44655555555556,,,,,1.0,0.0,1.0,7.25,89.79212632430223,
17855,2014-04-30,0.10888427751577055,65.73425,39.70442105263158,12.080778894472362,,,30.722333333333335,8.5034,66.87620833333334,63.787,,,,1.0,-0.6,0.6,6.8,88.13628570644221,
17879,2014-05-01,0.3267268445839875,18.1634375,36.93193548387097,15.966771428571429,,,11.035,8.638200000000001,120.6588,34.581375,,,,1.0,0.0,1.0,8.0,68.27800000210603,
17903,2014-05-02,0.18526365348399243,76.33191666666666,50.04386274509804,3.8763799999999997,,,,7.4719999999999995,158.2965882352941,43.8955,,,7.101,1.0,-0.75,1.0,7.2,145.53006379147794,
17927,2014-05-03,0.2202587145969499,2.0045,34.31403448275862,3.5571060606060607,,,123.711,12.647833333333333,49.4587,,,,,,-0.75,0.0,6.25,43.83709090406246,
17951,2014-05-04,0.16709055715309384,30.50208333333333,39.324425000000005,2.8684526315789474,,,,22.571166666666667,130.07054545454545,4.015,46.99850000000001,,,,-0.8,0.75,7.6,82.6223616904401,
17972,2014-05-05,0.082037037037037,4.8448,39.64079032258065,5.991403225806452,,,,7.86225,95.36438095238096,56.464,,,,,-0.6666666666666666,0.6666666666666666,7.0,87.15775409682851,
136646,2014-02-23,,,,,,,,,,,,,,,,,,,1.0
136650,2014-02-24,,,,,,,,,,,,,,,,,,,1.0
136690,2014-03-02,,,,,,,,,,,,,,,,,,,
136695,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
136724,2014-03-08,,,,,,,,,,,,,,,,,,,
136735,2014-03-09,,,,,,,,,,,,,,,,,,,
19738,2014-05-06,0.12715530656707127,25.091199999999997,58.743890243902435,6.793639534883721,,,13.597874999999998,,71.04484090909091,40.743,,,,1.0,,,,114.48954928089196,
19762,2014-05-07,0.11738523290247421,65.54071428571429,48.38952325581395,10.188839805825243,,,93.64699999999999,39.014125,67.553625,24.233,,,8.026,1.0,-0.5,0.25,6.75,87.6397075563107,1.0
19786,2014-05-08,0.0,,151.73149999999998,7.466,,,,,63.596,,,,,,-1.0,1.0,7.0,,
31235,2014-05-09,,,,,,,,,,,,,,,,,,,
31259,2014-05-10,,,,,,,,,,,,,,,,,,,
31283,2014-05-11,,,,,,,,,,,,,,,,,,,
31307,2014-05-12,,,,,,,,,,,,,,,,,,,
31331,2014-05-13,,,,,,,,,,,,,,,,,,,
31355,2014-05-14,,,,,,,,,,,,,,,,,,,
31379,2014-05-15,,,,,,,,,,,,,,,,,,,
31403,2014-05-16,,,,,,,,,,,,,,,,,,,
31427,2014-05-17,,,,,,,,,,,,,,,,,,,
31451,2014-05-18,,,,,,,,,,,,,,,,,,,
31475,2014-05-19,,,,,,,,,,,,,,,,,,,
31499,2014-05-20,,,,,,,,,,,,,,,,,,,
31523,2014-05-21,,,,,,,,,,,,,,,,,,,
31547,2014-05-22,,,,,,,,,,,,,,,,,,,
31571,2014-05-23,,,,,,,,,,,,,,,,,,,
31595,2014-05-24,,,,,,,,,,,,,,,,,,,
31619,2014-05-25,,,,,,,,,,,,,,,,,,,
31643,2014-05-26,,,,,,,,,,,,,,,,,,,
31667,2014-05-27,,,,,,,,,,,,,,,,,,,
31691,2014-05-28,,,,,,,,,,,,,,,,,,,
31715,2014-05-29,,,,,,,,,,,,,,,,,,,
31739,2014-05-30,,,,,,,,,,,,,,,,,,,
31763,2014-05-31,,,,,,,,,,,,,,,,,,,
3853,2014-06-01,,,,,,,,,,,,,,,,,,,
31811,2014-06-02,,,,,,,,,,,,,,,,,,,
31835,2014-06-03,,,,,,,,,,,,,,,,,,,
31859,2014-06-04,,,,,,,,,,,,,,,,,,,
31883,2014-06-05,,,,,,,,,,,,,,,,,,,
31907,2014-06-06,,,,,,,,,,,,,,,,,,,
31931,2014-06-07,,,,,,,,,,,,,,,,,,,
3882,2014-06-08,,,,,,,,,,,,,,,,,,,
31959,2014-06-09,,,,,,,,,,,,,,,,,,,
